120,120,118,119,121,119,119,120
121,120,119,120,116,119,120,121
121,120,120,120,120,116,118,120
121,121,121,121,122,118,119,120
121,120,120,124,123,123,121,121
120,119,120,117,119,121,119,120
120,120,119,116,117,119,119,120
120,120,119,119,117,118,119,120
120,120,120,122,120,120,119,120
120,119,120,121,119,121,119,120
120,119,120,121,129,120,118,120
121,120,119,120,120,119,120,121
119,120,119,119,108,124,120,120
121,120,119,119,118,118,120,121
120,120,119,121,124,120,118,121
120,120,120,120,121,120,119,120
121,120,119,122,124,121,120,120
119,120,120,121,119,120,118,120
120,120,120,118,117,120,118,121
121,120,119,118,119,119,120,121
120,120,119,121,120,120,119,121
120,120,120,120,118,120,119,121
121,120,119,120,121,119,120,120
121,119,120,122,126,120,119,120
120,120,120,122,124,122,120,120
120,120,120,120,117,119,119,120
120,120,120,120,119,119,119,120
121,120,120,120,119,119,119,121
120,120,119,119,118,120,119,120
120,119,119,119,117,120,119,121
120,120,120,120,120,120,119,120
120,120,120,119,120,120,119,120
120,120,120,120,120,120,119,120
121,120,119,121,120,120,119,120
121,120,119,119,119,123,121,121
121,120,119,122,120,116,119,121
121,119,120,120,122,121,119,120
120,119,119,118,119,119,119,120
120,119,119,121,119,120,119,120
120,119,120,121,119,121,119,120
120,119,119,119,119,120,119,121
120,120,119,117,117,121,119,121
121,121,121,120,120,116,119,121
120,120,120,124,123,122,119,121
121,119,119,122,122,120,119,120
121,120,120,118,118,120,119,121
121,120,119,119,120,120,120,120
121,121,120,120,121,121,120,121
120,119,120,116,116,119,119,120
120,120,121,121,115,118,119,120
120,120,120,122,125,120,119,120
120,120,119,120,124,121,119,121
120,121,118,117,117,118,119,121
120,120,119,122,107,121,119,120
121,120,120,120,121,115,119,121
120,120,120,120,123,120,119,121
121,120,121,122,122,121,119,120
121,120,120,121,121,121,120,121
120,120,120,119,118,119,120,120
121,120,120,116,113,119,119,121
120,119,119,119,119,119,119,120
120,120,119,120,126,123,119,120
120,120,120,119,121,119,119,121
120,120,120,122,124,121,119,121
120,120,119,121,120,121,119,121
120,121,120,120,115,117,119,121
121,120,120,120,115,119,119,121
121,120,120,119,118,121,120,121
120,119,119,120,118,120,119,120
120,119,120,121,123,119,119,120
121,121,120,122,124,120,119,121
120,120,120,119,119,119,119,121
121,120,120,120,118,121,120,121
120,120,119,120,120,120,119,120
121,120,119,120,118,122,120,121
120,120,119,121,118,118,120,121
120,120,119,121,121,121,119,121
120,120,120,118,114,119,120,120
121,121,120,119,117,120,120,121
120,120,119,120,120,120,119,121
121,121,120,120,118,120,119,121
121,120,120,120,119,122,120,121
121,120,119,121,122,119,120,120
120,121,120,122,125,121,119,121
120,120,119,119,119,118,119,121
120,120,120,118,117,119,119,121
121,120,119,120,116,121,119,121
120,120,120,120,118,120,119,120
120,120,119,121,122,120,119,120
121,120,119,121,121,121,119,120
121,120,119,119,118,120,119,121
119,120,120,119,126,119,119,120
120,120,121,122,120,122,120,120
121,120,120,117,108,115,118,120
120,119,119,117,115,125,120,120
120,121,121,123,121,110,117,120
121,121,120,124,124,122,120,121
121,120,118,117,119,121,119,121
121,120,119,119,117,119,119,121
120,120,119,121,121,120,119,120
120,120,120,120,122,119,119,120
120,120,120,119,111,117,119,120
120,120,120,120,116,120,119,120
120,120,120,120,123,124,120,120
121,121,121,123,127,114,118,121
121,121,119,120,114,121,120,121
120,120,119,118,117,119,119,120
120,119,120,119,120,120,119,120
121,120,118,122,121,120,119,120
120,120,119,121,120,120,119,121
120,120,120,120,119,121,119,121
120,119,121,120,119,120,119,120
121,120,119,120,119,121,120,120
121,119,119,119,120,119,120,121
121,120,120,121,118,119,119,121
121,120,119,118,121,120,119,121
120,119,119,119,123,121,119,120
121,120,119,120,116,120,120,121
120,120,120,121,116,120,119,120
121,120,120,120,122,120,119,121
120,119,120,119,121,121,119,120
120,120,120,123,123,119,119,121
120,120,120,122,118,119,120,121
121,120,119,122,118,120,119,121
121,120,119,116,118,120,119,121
120,120,120,118,120,119,119,120
120,120,120,120,125,120,119,120
120,119,120,120,124,121,119,120
121,120,118,119,114,118,119,121
120,120,120,121,107,120,119,120
121,120,120,121,121,119,120,121
121,120,119,121,127,122,121,121
121,120,119,120,121,120,119,120
120,120,120,120,117,119,119,121
121,120,120,121,119,121,119,120
120,121,120,121,120,118,119,121
121,120,119,121,122,120,119,121
120,120,119,121,120,119,119,121
120,119,120,119,118,119,119,119
120,119,120,118,116,124,120,120
120,119,120,120,120,117,119,120
120,119,120,121,122,120,119,121
121,120,119,121,121,122,119,121
120,120,119,122,123,117,119,120
121,120,120,121,120,120,119,121
121,120,119,118,118,121,120,121
120,120,119,119,123,120,119,120
120,120,119,119,114,119,119,121
121,120,120,120,115,117,119,121
121,121,120,121,122,121,120,121
120,120,119,121,125,120,119,120
121,120,120,121,121,121,119,121
120,120,119,120,119,121,119,121
120,120,118,118,120,120,120,120
121,120,120,120,122,117,119,121
121,120,120,122,112,119,120,120
121,121,121,120,121,121,119,121
120,120,120,119,119,121,119,121
120,120,119,119,118,119,119,121
120,120,120,121,118,120,119,121
121,120,119,121,119,121,119,121
121,120,119,120,123,120,119,121
120,121,121,121,119,120,119,121
120,120,119,121,121,119,119,120
120,120,119,120,119,120,119,120
120,120,120,121,122,120,119,121
121,120,119,120,121,120,119,121
121,120,119,118,118,119,119,121
121,120,119,117,108,118,120,121
121,120,120,122,121,121,119,120
120,120,120,123,125,122,120,120
120,120,120,123,127,120,119,121
121,120,120,121,119,123,120,120
120,120,119,117,117,118,119,120
120,120,119,115,114,117,118,121
120,119,119,121,119,119,120,120
120,120,119,122,122,121,120,120
121,120,119,121,117,120,119,121
121,120,119,120,120,123,120,120
121,120,120,121,122,119,120,120
120,120,119,120,120,121,119,121
120,119,120,120,120,120,119,120
120,120,120,121,119,121,119,121
120,120,120,120,119,122,119,120
120,120,119,119,118,121,119,121
120,120,120,121,119,117,119,120
120,120,119,121,125,120,119,121
121,120,118,118,118,119,119,120
121,120,119,119,117,120,119,121
121,120,119,121,119,121,119,120
120,120,120,120,120,121,119,121
120,119,120,116,117,118,119,121
121,121,119,120,119,121,119,121
120,120,120,122,120,120,119,121
121,120,119,122,121,121,120,120
120,120,120,120,120,120,119,121
120,119,120,118,117,121,119,120
121,120,119,120,120,120,119,120
121,120,120,120,118,121,120,121
120,119,120,121,118,118,119,121
120,119,120,120,122,120,119,120
120,119,119,121,126,121,119,120
121,120,119,121,120,121,120,121
120,120,119,121,120,121,120,121
120,120,120,119,120,119,119,120
120,120,120,118,116,118,119,121
121,120,119,120,112,116,119,120
121,120,118,117,121,121,120,121
120,120,118,121,128,124,120,120
121,120,120,121,119,117,119,121
120,120,119,119,104,120,120,120
120,120,119,122,126,121,119,120
121,120,120,118,119,120,119,121
121,121,120,120,121,121,120,121
120,119,119,120,120,120,119,121
121,120,120,120,123,120,119,121
121,120,119,119,119,120,119,121
121,120,119,121,116,120,120,121
120,120,119,122,120,121,120,120
120,119,119,120,126,121,119,120
121,119,119,117,117,123,120,120
120,120,120,120,119,119,119,121
120,120,120,121,118,120,119,120
121,121,119,118,118,120,119,121
120,120,119,118,115,119,119,121
121,121,120,119,118,120,119,121
120,120,121,120,119,120,119,121
120,120,119,120,120,125,121,120
121,121,120,123,122,118,119,121
120,120,120,123,121,113,118,121
121,120,119,119,122,119,120,120
120,120,119,117,113,119,119,121
120,120,120,121,120,121,119,120
120,119,120,120,125,124,120,120
121,121,120,121,114,116,118,120
120,120,120,122,118,120,119,121
121,120,119,121,123,121,120,120
120,120,119,120,120,121,120,120
121,120,120,118,120,117,119,121
121,120,119,121,120,120,119,120
121,120,120,118,115,119,119,121
120,120,119,119,119,121,120,120
120,120,119,119,117,121,120,120
121,120,119,122,121,120,119,121
121,120,119,122,125,121,119,121
121,120,120,120,124,121,120,121
121,121,119,118,118,120,119,121
120,120,120,120,114,119,119,120
121,120,120,119,115,120,119,121
120,120,119,120,125,119,119,121
121,120,119,120,126,119,119,121
121,120,120,120,117,118,119,121
121,120,120,122,119,120,119,121
120,120,120,121,119,121,119,120
121,120,120,116,116,120,119,121
120,120,119,123,120,121,119,121
120,119,120,121,121,121,119,121
121,120,120,118,121,117,120,121
120,119,120,119,109,120,119,120
121,120,119,120,119,117,119,121
120,120,120,121,122,120,118,120
121,121,119,120,123,121,120,120
121,120,120,121,122,121,119,121
120,119,120,121,119,123,120,120
121,120,120,119,118,117,119,121
120,120,120,118,118,119,119,121
121,120,119,118,119,121,119,121
121,121,120,122,118,117,119,121
121,121,120,121,122,123,121,121
120,119,119,120,123,118,119,121
121,120,119,118,118,119,119,120
120,120,120,118,115,120,120,121
120,119,120,117,119,121,119,120
120,120,120,121,125,121,119,120
120,120,119,122,119,119,119,121
121,120,119,120,117,119,120,121
121,120,119,121,116,119,119,121
120,120,119,120,117,121,120,120
121,120,119,119,118,120,120,121
120,120,120,120,127,121,119,121
121,119,119,122,122,121,120,120
121,120,120,119,119,119,119,121
121,121,120,118,111,119,120,121
121,121,120,122,122,121,120,121
121,121,120,121,124,122,120,121
120,119,120,119,121,121,119,120
121,120,118,116,115,119,119,121
120,120,120,119,111,118,119,120
121,120,119,119,119,120,119,121
121,120,119,122,121,120,119,121
120,120,120,120,120,121,119,121
121,120,119,121,122,121,120,120
120,120,119,121,121,119,119,120
120,120,120,122,121,121,119,121
121,120,119,121,121,121,120,121
121,119,119,119,120,119,120,120
121,120,119,115,110,117,119,120
120,119,119,121,118,121,119,120
120,120,119,121,119,122,120,120
120,120,120,121,125,120,119,121
120,119,120,120,117,119,119,120
120,119,119,119,122,119,120,119
121,120,120,121,121,120,119,121
121,121,120,120,120,121,120,120
120,120,120,120,116,121,119,121
121,120,119,118,117,120,119,121
