120,120,121,120,117,120,118,120
120,120,121,122,119,118,123,121
121,120,119,121,125,121,122,121
121,119,119,117,115,120,119,121
120,119,119,120,121,121,118,120
121,121,120,120,119,120,119,121
121,120,120,121,120,120,119,121
120,119,120,119,123,122,120,121
121,120,120,122,124,122,120,120
121,121,120,119,105,119,119,121
121,121,120,120,118,119,119,121
121,121,120,120,123,120,119,121
121,121,121,118,119,119,123,121
120,120,119,120,120,122,115,119
121,120,119,122,122,120,119,120
120,119,118,119,119,120,123,121
120,119,118,119,115,120,120,121
120,120,120,118,125,120,119,121
120,120,120,120,120,119,119,121
120,121,121,123,118,120,119,121
120,120,120,120,116,121,120,120
121,120,120,121,127,120,119,120
121,120,119,118,123,120,118,120
121,120,119,118,122,120,120,120
121,121,120,121,117,121,119,121
121,121,121,122,110,119,119,121
122,120,120,120,122,120,119,121
121,121,119,121,126,122,122,121
121,120,119,120,121,121,120,121
121,120,120,120,112,117,119,121
120,119,120,115,115,119,119,120
120,119,119,123,129,119,119,120
121,120,120,121,130,122,119,120
121,121,119,119,114,120,119,121
121,120,120,120,117,120,119,121
120,120,120,121,120,121,119,121
120,120,120,119,118,118,119,121
121,120,119,121,119,121,118,121
120,120,120,119,120,120,121,119
120,121,120,122,122,120,122,121
121,121,120,121,118,121,120,121
121,120,120,118,116,123,126,121
121,120,119,116,117,119,113,120
121,120,119,121,126,118,114,121
120,120,119,122,120,116,116,121
121,121,122,123,124,122,121,121
121,120,120,120,118,122,121,120
121,120,120,119,117,121,121,121
121,121,120,120,117,120,121,121
121,120,119,118,123,121,120,121
120,120,119,118,117,121,120,121
120,120,120,122,121,118,119,120
121,121,122,120,120,119,120,121
121,120,120,122,120,121,119,121
121,120,118,123,120,120,120,120
120,119,118,120,121,119,119,121
120,120,118,116,118,120,119,121
120,120,120,121,123,121,119,121
121,120,120,121,121,120,119,120
121,120,119,118,108,120,120,120
121,121,121,121,121,119,119,121
120,120,120,120,121,120,118,120
121,121,120,120,120,120,120,121
121,120,120,121,121,120,120,121
120,121,120,123,123,121,119,121
121,121,119,120,116,121,119,121
121,121,119,117,116,117,119,121
120,119,120,121,120,119,119,121
121,120,119,121,118,119,120,120
121,120,119,120,123,121,121,121
121,121,121,119,118,120,119,120
120,120,120,123,122,120,117,120
121,120,119,121,123,122,120,121
121,120,120,120,119,122,120,121
121,120,120,119,127,120,119,121
120,120,119,118,118,119,119,121
121,121,120,122,119,121,120,121
121,121,121,120,116,120,120,121
121,120,120,121,120,121,119,120
120,120,120,121,121,120,119,120
121,120,118,117,115,120,120,121
121,120,118,117,119,121,119,120
121,120,119,123,122,121,120,120
121,120,120,122,130,123,121,121
121,120,120,118,116,120,119,122
121,120,119,117,106,115,118,120
121,120,120,125,120,118,120,120
120,120,121,121,124,120,116,121
121,120,120,120,114,120,120,119
121,121,121,122,125,123,125,123
121,119,119,121,132,121,119,121
121,121,122,121,114,117,118,120
120,120,119,119,117,119,119,120
121,120,119,118,116,121,119,121
121,120,118,117,119,120,119,121
121,119,118,117,109,117,118,121
121,121,120,123,118,120,120,121
121,121,121,125,127,123,120,121
121,120,120,121,121,122,120,121
121,120,119,122,121,115,119,120
121,120,120,117,121,119,119,121
120,120,119,117,115,121,120,120
120,120,120,123,120,121,120,120
120,120,120,121,122,122,120,121
121,120,120,119,119,119,119,120
121,120,120,120,115,120,120,120
121,120,119,123,124,122,120,120
