120,120,119,120,116,120,119,121
121,120,120,120,119,122,120,120
121,120,120,121,126,121,120,120
121,120,119,120,121,119,120,121
120,119,119,119,117,119,119,121
120,120,120,120,119,121,119,121
120,120,119,121,119,120,119,121
121,120,120,121,120,120,119,121
120,120,120,121,119,120,119,121
121,120,119,120,119,121,119,121
121,121,120,120,119,120,119,121
120,119,120,119,121,120,119,120
121,120,119,120,116,120,119,120
120,120,120,120,118,120,119,121
120,120,119,121,119,120,119,121
120,120,119,121,120,121,120,120
120,120,120,120,121,119,119,120
121,120,120,120,121,120,119,121
121,120,119,120,124,122,120,121
121,120,120,120,118,121,119,120
121,121,120,121,118,117,120,121
120,120,120,122,125,120,119,120
120,120,118,120,119,120,119,121
120,120,119,120,116,119,120,121
120,120,120,119,120,120,120,121
121,120,119,118,117,120,119,121
120,120,121,122,119,121,119,121
121,120,119,117,111,119,120,121
121,120,121,121,118,121,120,121
121,120,119,120,123,119,120,120
121,120,119,122,126,120,119,121
120,119,120,122,131,122,120,120
121,120,119,121,123,121,120,120
120,120,120,118,111,117,118,120
121,121,120,118,115,120,120,120
121,120,120,120,118,121,120,121
120,120,119,120,125,123,120,120
121,120,121,122,115,117,119,121
121,121,120,120,119,120,119,121
120,120,120,120,120,120,119,121
121,120,119,120,121,121,120,120
121,120,119,119,119,122,120,120
121,120,120,120,120,118,119,121
120,121,121,123,124,121,119,121
121,121,121,121,120,119,120,121
121,120,120,119,120,120,119,121
120,120,118,115,116,119,119,121
121,120,119,119,118,121,120,121
121,120,119,122,122,120,120,120
121,120,119,119,113,119,119,121
121,120,119,121,113,117,119,121
120,120,120,121,123,119,119,121
121,120,119,121,124,121,119,120
120,120,120,120,117,122,120,120
121,120,120,122,122,118,119,121
120,120,120,121,122,119,119,120
121,121,120,119,116,119,120,121
121,120,119,118,122,120,119,121
121,120,119,121,120,120,120,121
120,120,119,121,122,120,119,121
121,120,119,122,121,121,119,120
120,119,120,120,122,121,119,120
121,121,120,119,119,121,120,121
120,120,120,119,110,119,119,121
121,120,119,121,121,120,119,120
121,120,119,122,123,121,120,120
121,119,119,119,119,121,120,120
121,121,120,120,121,120,119,121
121,121,120,120,121,121,119,120
121,120,120,120,116,118,119,121
120,120,120,119,119,119,119,121
120,119,120,118,118,120,119,121
121,120,119,120,119,121,119,121
121,120,119,120,120,123,120,121
120,120,120,122,122,120,119,120
121,120,119,120,119,121,120,120
121,120,119,121,120,121,120,120
120,120,120,120,121,120,119,121
121,120,120,120,121,121,119,121
120,119,120,119,119,122,120,120
121,120,119,120,111,116,119,120
121,120,119,121,121,120,119,120
121,120,119,120,116,120,120,120
121,120,119,120,119,122,119,121
121,120,120,122,122,117,119,120
121,121,120,121,124,120,120,121
121,120,119,119,120,121,120,121
120,120,120,119,119,118,119,121
121,121,120,119,119,120,120,121
120,119,119,119,117,120,119,121
120,120,120,120,119,120,119,120
121,120,119,120,116,120,119,121
121,120,119,121,120,122,119,120
120,119,120,121,122,119,120,120
121,120,120,121,123,120,119,121
120,120,119,119,119,119,119,121
120,120,120,119,119,119,119,121
120,120,120,121,121,120,119,121
120,120,120,121,121,121,119,121
120,120,120,121,115,117,119,121
121,120,119,120,118,120,120,121
121,120,119,120,121,120,120,120
121,120,119,117,119,121,119,120
121,120,120,122,123,121,120,120
121,120,120,120,118,121,120,121
121,120,121,119,117,119,120,121
121,120,119,119,119,120,119,121
120,120,120,121,119,120,119,121
120,120,119,120,118,119,119,121
121,120,120,120,122,121,120,120
120,120,119,121,117,121,119,120
121,119,119,120,117,119,120,120
120,120,120,120,122,119,120,121
121,120,121,121,121,121,119,121
120,120,121,123,122,123,119,121
121,120,119,122,123,119,119,120
121,120,119,120,121,120,120,121
121,120,119,115,115,119,119,120
121,120,120,120,118,119,120,120
121,120,119,115,117,123,120,120
121,120,120,123,122,120,118,120
121,120,121,124,121,118,120,121
120,120,120,122,121,121,120,121
120,119,119,117,122,120,119,120
121,121,120,118,117,120,119,121
121,120,120,120,120,121,120,120
120,120,120,121,117,119,120,120
121,120,119,121,121,120,119,121
120,119,120,120,120,121,119,121
